-241	-901	-433	32	141	5	8	106	52	-34	
-259	-924	-430	28	134	0	6	103	44	-39	
-242	-891	-390	22	132	-5	0	107	30	-68	
-210	-906	-385	12	136	-8	2	115	19	-78	
-213	-953	-415	14	115	-19	-1	116	17	-81	
-236	-1086	-391	12	97	-27	-4	134	6	-54	
-265	-955	-396	9	91	-28	-5	135	-9	-49	
-229	-914	-400	6	80	-28	2	145	-14	-59	
-202	-896	-419	6	67	-31	4	140	-22	-89	
-226	-901	-367	3	66	-30	2	164	-36	-79	
-243	-915	-367	-1	64	-26	2	180	-48	-70	
-230	-917	-376	3	62	-16	7	180	-51	-59	
-243	-930	-368	9	72	-11	7	179	-56	-45	
-261	-950	-363	14	79	-9	14	168	-72	-47	
-281	-946	-357	18	89	-5	16	161	-75	-50	
-208	-999	-349	24	107	4	11	162	-79	-73	
-163	-988	-336	28	112	12	9	153	-85	-86	
-190	-983	-339	25	113	9	8	159	-82	-81	
-247	-956	-345	21	112	14	8	151	-86	-54	
-259	-957	-323	21	113	7	14	158	-78	-36	
-226	-939	-312	21	113	0	2	166	-74	-46	
-214	-933	-317	18	115	-2	3	166	-82	-64	
-231	-888	-309	12	110	-6	0	162	-73	-67	
-228	-859	-313	14	108	-9	-2	164	-62	-73	
-221	-840	-318	14	100	-9	-7	171	-54	-94	
-238	-818	-315	18	95	-6	-4	170	-55	-71	
-238	-773	-318	22	99	0	2	175	-58	-58	
-220	-769	-317	21	104	8	6	171	-60	-52	
-187	-767	-313	16	106	25	4	166	-62	-47	
-170	-766	-340	21	110	30	7	167	-55	-64	
-222	-733	-334	11	112	41	5	167	-71	-76	
-247	-700	-335	15	116	45	8	167	-66	-108	
-204	-685	-349	16	110	46	5	165	-77	-117	
-193	-656	-359	16	104	54	6	157	-68	-99	
-237	-655	-355	16	103	49	5	155	-56	-73	
-251	-648	-342	18	96	37	-1	150	-55	-60	
-220	-650	-333	14	95	30	-1	129	-49	-55	
-189	-645	-323	15	86	23	0	125	-48	-70	
-165	-643	-311	15	83	11	-1	111	-31	-81	
-199	-617	-319	12	81	7	-1	100	-14	-90	
-217	-629	-316	8	80	-5	3	96	4	-99	
-228	-638	-333	12	76	-7	1	93	17	-127	
-193	-613	-338	12	77	-15	-1	90	34	-117	
-181	-621	-327	15	73	-18	2	85	44	-94	
-216	-591	-341	15	71	-15	3	75	60	-69	
-199	-614	-335	19	68	-15	1	68	69	-47	
-179	-602	-346	24	65	-20	2	59	61	-69	
-144	-557	-346	15	62	-16	0	46	74	-66	
-173	-575	-338	9	60	-20	-2	42	63	-66	
-190	-542	-346	9	52	-18	2	27	59	-67	
-167	-560	-328	9	49	-26	8	25	70	-93	
-160	-564	-333	12	42	-35	5	25	72	-103	
-188	-551	-329	9	35	-33	2	20	69	-93	
-177	-580	-321	8	29	-41	-2	24	77	-72	
-129	-555	-323	6	13	-53	-2	24	68	-69	
-89	-570	-335	3	2	-63	-6	19	74	-79	
-148	-570	-326	3	-14	-70	-6	18	93	-57	
-158	-530	-312	3	-13	-79	-6	18	101	-30	
-116	-547	-301	5	-19	-75	-2	14	105	-45	
-109	-544	-275	6	-28	-76	0	2	109	-46	
-147	-589	-279	9	-29	-77	2	1	108	-36	
-117	-608	-263	9	-26	-73	0	-3	116	-50	
-73	-608	-244	11	-27	-69	5	-10	116	-63	
-78	-604	-250	14	-33	-70	1	-11	117	-66	
-93	-593	-220	18	-31	-59	0	-8	111	-53	
-86	-614	-224	18	-28	-53	-4	-5	105	-55	
-80	-626	-204	18	-29	-55	3	2	93	-62	
-85	-610	-174	13	-37	-55	0	9	83	-58	
-69	-603	-161	14	-45	-56	0	21	68	-36	
-43	-599	-131	11	-49	-50	-2	30	66	-48	
-49	-602	-136	9	-49	-49	-1	38	63	-34	
-21	-578	-127	12	-49	-55	-2	51	65	-34	
-15	-603	-113	9	-68	-55	-4	50	52	-30	
-4	-622	-87	11	-78	-54	-4	55	40	-40	
13	-620	-60	14	-72	-47	-3	53	43	-53	
14	-584	-52	13	-65	-46	-2	57	40	-51	
7	-371	-48	12	-66	-35	0	56	36	-61	
21	-120	-29	11	-65	-31	7	54	35	-57	
78	63	-6	12	-62	-29	8	64	35	-56	
81	193	5	12	-47	-17	4	71	34	-54	
67	281	18	15	-43	-11	6	69	31	-43	
39	314	39	15	-32	0	5	77	21	-49	
74	346	53	18	-26	1	6	86	9	-39	
156	366	53	19	-23	-3	4	98	-4	-48	
126	395	55	18	-18	1	4	103	-15	-61	
71	538	58	18	-13	12	8	106	-27	-37	
74	453	54	18	-11	7	7	116	-35	-39	
132	455	49	16	-10	15	2	126	-43	-49	
154	488	70	11	-10	16	5	129	-50	-46	
142	532	57	15	-5	15	7	130	-54	-61	
123	555	55	11	-8	14	8	133	-59	-60	
126	589	60	15	-7	21	7	121	-54	-47	
165	613	75	15	-10	26	4	113	-50	-59	
163	624	73	9	-14	25	1	96	-42	-86	
154	629	66	8	-13	26	4	90	-38	-67	
159	636	56	9	-14	27	4	73	-28	-49	
179	650	88	12	-11	24	-2	53	-18	-54	
148	636	95	15	-14	20	4	43	-9	-67	
114	648	102	11	-14	22	6	36	-5	-77	
134	651	98	14	-14	25	1	29	18	-87	
154	679	97	9	-14	18	-2	25	35	-71	
129	683	92	9	-18	7	1	11	51	-48	
116	716	95	12	-26	4	-4	5	65	-55	
155	748	91	11	-24	-5	-3	6	73	-81	
202	772	89	9	-26	-15	-4	1	71	-94	
209	799	85	11	-28	-20	-3	2	67	-71	
177	822	89	6	-28	-21	-5	-6	66	-65	
165	838	88	9	-36	-24	-2	-7	58	-69	
157	873	97	6	-39	-30	-2	-10	54	-116	
163	895	95	8	-37	-34	3	-14	48	-105	
170	905	75	6	-40	-29	1	-13	47	-103	
166	925	100	8	-44	-25	2	-17	51	-115	
163	939	98	6	-49	-24	6	-24	63	-103	
169	937	93	9	-62	-28	9	-24	73	-86	
180	936	79	9	-81	-27	9	-32	69	-79	
190	937	67	8	-91	-35	8	-41	76	-79	
186	928	88	8	-108	-41	8	-48	85	-89	
176	937	125	-1	-127	-48	4	-50	90	-96	
202	936	110	-14	-127	-66	-2	-58	90	-74	
245	940	140	-14	-141	-78	-4	-57	92	-55	
240	935	174	-2	-144	-95	-6	-52	92	-55	
229	939	191	3	-171	-130	6	-63	88	-80	
221	950	208	3	-153	-149	8	-64	94	-72	
223	965	232	6	-171	-170	2	-69	92	-47	
247	963	276	5	-168	-174	-11	-59	98	-47	
263	982	283	-7	-174	-190	-27	-66	100	-78	
259	992	284	0	-160	-200	-16	-65	107	-84	
212	984	294	14	-170	-216	-10	-71	103	-62	
213	994	303	16	-162	-214	-2	-70	100	-53	
236	990	309	5	-164	-224	-3	-67	109	-50	
200	1014	313	9	-151	-209	-3	-63	96	-61	
143	1019	310	2	-149	-209	-6	-64	90	-77	
123	1029	322	-4	-134	-212	-7	-67	84	-76	
190	1022	320	-2	-137	-197	-10	-65	80	-56	
233	1025	309	3	-132	-179	0	-65	61	-49	
222	1031	310	5	-139	-178	-1	-64	57	-65	
183	1041	304	6	-141	-174	-6	-59	49	-79	
172	1013	306	3	-142	-164	-6	-62	45	-76	
211	1010	298	1	-148	-156	-10	-63	41	-62	
222	1000	300	-2	-148	-159	-9	-59	35	-63	
202	994	296	-4	-151	-153	-3	-57	41	-57	
171	1000	296	0	-151	-148	1	-59	42	-61	
181	977	276	-1	-152	-149	3	-62	46	-68	
180	961	252	5	-147	-148	-1	-62	47	-57	
172	934	269	6	-139	-135	0	-64	53	-48	
172	926	310	11	-138	-132	1	-64	51	-46	
177	912	299	11	-141	-132	0	-68	49	-51	
169	887	266	16	-132	-127	3	-72	44	-49	
149	862	271	16	-129	-130	4	-74	48	-40	
139	840	289	18	-122	-126	2	-78	42	-42	
129	824	301	16	-118	-130	-3	-69	42	-28	
126	794	301	15	-109	-123	4	-73	41	-36	
130	774	305	14	-108	-119	-1	-77	38	-36	
131	734	324	11	-112	-120	1	-80	37	-34	
142	718	297	12	-103	-119	-2	-75	31	-23	
182	681	307	12	-102	-110	1	-80	30	-17	
151	640	331	14	-95	-110	1	-67	27	-33	
119	631	307	8	-93	-107	-2	-75	25	-24	
124	593	276	6	-91	-100	-2	-65	28	-16	
130	571	271	6	-93	-92	-1	-65	23	-7	
109	558	263	6	-88	-82	2	-61	22	-26	
140	531	264	14	-79	-79	3	-63	12	-46	
113	517	250	6	-60	-72	-1	-57	14	-39	
90	497	211	14	-53	-66	-2	-52	14	-33	
109	484	218	9	-47	-53	-2	-52	11	-33	
132	463	190	9	-31	-40	-2	-52	15	-30	
132	432	178	3	-23	-33	6	-46	7	-50	
147	439	162	8	-20	-30	1	-48	12	-53	
143	427	159	9	-16	-20	-3	-35	17	-53	
136	394	148	0	-7	-13	-4	-40	12	-33	
120	375	120	0	-11	-15	-4	-40	11	-57	
108	342	105	-1	-10	-7	-8	-33	17	-58	
104	303	91	-4	-1	3	-8	-28	11	-64	
100	279	79	-8	-4	-2	0	-30	3	-55	
114	250	56	-10	3	6	-2	-25	11	-64	
97	214	53	-10	11	6	4	-27	8	-60	
78	166	38	13	3	9	0	-24	4	-74	
80	167	31	5	-10	0	7	-23	0	-64	
92	143	14	0	-7	-2	11	-18	-11	-58	
115	121	1	5	-1	0	-1	-20	-8	-48	
134	94	5	-5	-1	0	-13	-16	-11	-59	
65	76	-9	-10	-3	-6	-6	-12	-8	-67	
65	74	-59	2	1	-6	8	-14	-8	-73	
102	55	-65	15	10	-6	19	-12	-11	-69	
118	37	-77	18	12	-10	17	-14	-12	-59	
144	13	-126	18	15	-5	13	-5	-6	-67	
117	-24	-80	14	14	-4	8	-5	1	-65	
68	-32	-113	6	23	1	1	-1	0	-69	
104	-50	-144	9	16	-2	-6	-1	4	-64	
172	-98	-135	11	5	-13	-6	2	6	-67	
199	-138	-147	15	-4	-19	-3	-5	4	-55	
173	-152	-146	8	-11	-25	-5	1	5	-50	
85	-192	-138	12	-13	-31	-5	-6	8	-49	
47	-233	-144	-2	-16	-23	-9	3	12	-55	
73	-246	-169	-4	-22	-25	-6	2	13	-59	
119	-266	-185	-7	-20	-21	-2	-6	11	-43	
123	-296	-198	0	-25	-20	-2	-4	16	-56	
98	-287	-231	3	-21	-9	-3	-3	25	-51	
83	-296	-249	8	-12	5	1	-4	21	-52	
89	-306	-259	9	2	27	-5	-3	27	-34	
92	-311	-263	6	16	38	-6	-1	44	-27	
89	-297	-279	2	33	55	-6	5	61	-35	
90	-288	-287	12	46	73	3	10	90	-24	
109	-281	-278	11	51	81	6	16	116	-7	
132	-257	-292	12	63	76	6	24	143	-7	
128	-249	-291	8	77	84	3	33	169	-11	
82	-240	-278	3	88	90	-4	39	201	-7	
60	-241	-279	2	85	83	-10	48	236	10	
120	-239	-285	3	82	73	-10	60	262	13	
108	-234	-290	-1	89	73	-9	63	282	23	
54	-240	-279	5	95	66	-6	74	308	39	
61	-232	-284	5	90	56	-7	83	342	59	
120	-233	-291	-4	85	44	-4	97	372	95	
109	-215	-294	-14	83	38	-2	113	410	122	
41	-198	-284	-14	91	28	-2	136	451	126	
35	-192	-299	-8	94	24	-5	144	494	126	
102	-171	-306	-5	89	23	3	160	521	130	
107	-148	-306	-1	89	24	9	171	554	158	
36	-131	-306	-1	90	26	5	188	584	136	
36	-120	-293	2	99	25	7	195	613	85	
95	-101	-292	-1	98	23	8	204	625	64	
91	-98	-301	0	100	18	12	205	649	139	
60	-81	-297	-1	100	12	5	216	673	205	
38	-71	-285	-1	97	-6	1	222	701	203	
58	-57	-283	2	88	-14	0	243	725	154	
76	-57	-274	8	88	-30	0	235	747	140	
49	-56	-263	2	79	-36	-3	264	767	161	
35	-58	-247	5	72	-47	-3	263	792	208	
47	-60	-232	3	62	-65	-5	279	824	186	
51	-66	-234	0	55	-87	3	275	843	177	
38	-66	-231	-7	45	-98	-1	292	865	184	
20	-70	-229	-5	37	-107	-8	288	873	226	
10	-53	-218	-8	23	-128	-10	294	887	215	
10	-53	-202	-4	20	-133	-10	307	891	190	
13	-45	-195	3	15	-131	-6	316	902	159	
19	-40	-183	6	6	-139	-6	327	910	157	
20	-28	-177	2	-9	-132	-10	342	916	163	
30	-26	-171	6	-15	-141	-4	364	915	173	
31	-20	-157	0	-18	-142	-2	387	924	177	
23	-12	-151	-2	-21	-136	-2	390	925	200	
21	-4	-147	-2	-34	-150	-3	398	918	219	
42	6	-140	2	-52	-146	-2	411	919	186	
34	20	-121	3	-53	-140	-6	414	918	150	
20	8	-105	3	-61	-152	-6	436	934	142	
4	7	-96	0	-72	-147	-6	444	930	175	
19	1	-80	3	-75	-144	-4	446	935	205	
53	-5	-64	8	-80	-149	-7	445	951	194	
47	-11	-57	8	-94	-162	-3	447	938	182	
8	-14	-54	5	-100	-164	-2	462	946	201	
-13	-26	-48	0	-89	-165	-5	473	950	235	
-13	-34	-44	0	-99	-176	-3	465	953	238	
33	-39	-37	2	-98	-179	-5	473	952	228	
61	-57	-25	-1	-84	-178	-2	470	940	233	
48	-55	-23	2	-81	-175	-1	478	936	261	
-15	-50	-22	2	-81	-182	-5	484	935	265	
-47	-57	-21	2	-75	-179	-2	474	918	248	
-37	-49	-24	3	-72	-167	0	485	891	227	
31	-45	-30	6	-65	-156	0	505	878	225	
72	-47	-22	2	-60	-156	0	520	864	247	
43	-39	-14	-1	-53	-154	-3	516	858	236	
6	-26	-10	-4	-43	-147	-2	534	842	236	
6	-20	-2	-5	-42	-144	0	539	822	250	
34	-21	-1	-8	-38	-141	-1	543	813	226	
34	-13	4	-1	-32	-131	6	548	800	217	
32	-16	6	1	-25	-127	4	569	785	255	
50	-26	14	-1	-23	-117	2	571	797	270	
66	-34	33	-1	-17	-111	1	567	792	253	
48	-50	53	-1	-15	-105	4	573	778	279	
33	-76	72	2	-7	-98	5	570	796	290	
29	-94	85	5	-5	-91	4	552	790	269	
14	-106	90	11	-2	-82	3	545	789	261	
23	-117	98	11	5	-77	4	531	783	226	
43	-140	104	9	7	-65	-2	528	783	248	
63	-153	116	9	7	-52	-2	516	778	273	
71	-151	124	9	9	-55	2	524	769	235	
44	-151	129	11	7	-46	-3	524	750	218	
27	-165	137	12	7	-38	4	520	737	221	
37	-161	144	15	5	-22	3	526	734	246	
50	-150	138	16	9	-20	5	524	718	257	
53	-138	132	16	11	-15	1	527	690	265	
44	-133	126	15	13	4	-2	549	651	226	
37	-140	113	9	13	7	3	549	643	226	
65	-122	98	6	14	4	0	551	631	231	
80	-106	84	9	6	13	0	549	597	251	
57	-104	82	3	3	11	0	550	572	230	
38	-111	89	6	-3	5	-4	541	569	182	
39	-107	86	-1	-3	10	-6	527	544	163	
65	-105	98	6	-3	9	-6	509	549	256	
96	-98	102	8	3	4	0	504	544	282	
92	-114	110	15	8	13	2	468	568	215	
73	-126	102	16	14	28	7	454	547	194	
53	-128	96	19	20	34	5	446	534	202	
58	-129	83	12	26	32	1	446	524	234	
42	-123	63	11	26	34	2	440	519	218	
15	-117	54	12	24	32	-2	417	482	177	
15	-118	36	5	17	24	2	414	469	192	
62	-121	34	8	12	12	9	415	447	208	
66	-105	37	8	5	6	-5	411	434	221	
39	-97	39	6	3	-6	-5	390	427	179	
20	-83	38	6	1	-12	-6	381	406	144	
26	-77	33	9	3	-17	-2	369	406	184	
64	-74	22	5	-4	-26	3	360	407	204	
57	-58	15	3	-3	-27	-5	346	407	166	
30	-44	8	2	-3	-34	3	334	398	133	
25	-33	-10	-1	-5	-38	3	315	389	176	
54	-36	-13	-4	-6	-35	1	306	384	199	
63	-42	-20	2	-7	-36	-1	295	377	160	
53	-52	-23	0	-9	-34	-5	281	347	81	
57	-51	-25	5	-11	-31	-1	265	324	100	
72	-48	-27	6	-11	-34	-2	253	275	124	
75	-53	-23	0	-14	-38	-2	237	250	89	
57	-50	-30	5	-14	-39	1	229	215	76	
29	-56	-31	3	-14	-40	1	222	163	81	
35	-56	-35	-1	-15	-43	3	216	137	122	
44	-51	-29	0	-18	-49	1	197	140	109	
23	-40	-43	2	-26	-49	-2	192	134	63	
36	-22	-43	2	-26	-46	3	182	104	60	
43	-19	-43	3	-34	-50	-5	164	77	45	
48	-15	-53	5	-31	-52	-3	147	61	62	
39	-17	-54	3	-35	-53	-6	134	33	59	
62	-17	-68	3	-40	-52	-7	131	2	63	
77	-7	-81	9	-44	-55	-3	126	-40	31	
50	-6	-80	3	-40	-49	1	118	-92	40	
48	7	-86	-1	-39	-47	6	116	-135	20	
52	16	-79	2	-38	-45	1	95	-157	-12	
67	9	-72	5	-35	-39	-3	97	-200	-34	
63	5	-68	3	-30	-35	-5	78	-233	-42	
31	-6	-68	5	-31	-31	-6	64	-254	-39	
27	-23	-67	6	-32	-28	-2	44	-254	-17	
39	-27	-58	8	-31	-24	-4	28	-281	-14	
42	-28	-53	3	-25	-24	-6	12	-309	-44	
33	-21	-49	5	-22	-22	-6	-2	-322	-63	
27	-14	-53	3	-19	-19	-1	-13	-343	-49	
40	-13	-57	5	-16	-21	3	-25	-374	-30	
52	-23	-58	3	-11	-22	-2	-31	-402	-67	
54	-33	-55	5	-5	-19	-2	-23	-451	-97	
67	-41	-58	1	-3	-15	-4	-35	-488	-114	
64	-47	-63	5	5	-9	-3	-33	-529	-81	
63	-49	-55	0	9	-3	-3	-37	-567	-95	
66	-52	-50	6	18	0	-1	-41	-606	-110	
83	-42	-48	8	19	9	5	-46	-632	-96	
98	-43	-45	6	24	12	3	-44	-675	-96	
84	-46	-40	5	33	19	4	-55	-697	-132	
41	-51	-34	3	47	25	3	-66	-727	-94	
30	-60	-27	5	58	38	1	-75	-734	-52	
36	-71	-25	5	67	44	1	-79	-747	-103	
38	-86	-16	9	74	42	1	-94	-754	-134	
42	-95	-3	11	77	57	0	-106	-774	-119	
39	-100	0	12	88	67	8	-96	-778	-95	
34	-100	13	9	106	75	0	-96	-811	-132	
30	-93	16	9	106	70	-1	-100	-819	-160	
36	-86	24	8	111	74	3	-106	-844	-157	
36	-96	25	5	124	80	-1	-96	-866	-116	
36	-97	26	6	133	80	-1	-84	-883	-130	
34	-92	27	8	132	82	5	-88	-901	-166	
58	-101	32	6	131	72	7	-87	-914	-147	
51	-105	27	6	136	66	9	-93	-925	-125	
49	-100	22	6	149	72	0	-91	-933	-114	
67	-107	30	3	148	73	-1	-98	-958	-137	
67	-98	38	3	147	78	-8	-92	-962	-160	
49	-94	40	5	161	79	-6	-96	-971	-165	
59	-96	43	12	167	80	-6	-93	-978	-152	
57	-87	44	15	163	77	4	-95	-990	-143	
60	-81	48	14	169	73	8	-93	-980	-161	
45	-92	61	8	180	83	4	-102	-990	-155	
31	-90	64	6	182	85	3	-115	-987	-137	
47	-95	72	5	178	91	0	-123	-987	-130	
47	-103	79	5	179	86	3	-137	-991	-173	
39	-115	85	12	170	91	5	-141	-992	-235	
13	-114	100	13	175	86	5	-145	-1000	-258	
9	-116	104	12	172	83	8	-156	-1021	-250	
30	-118	101	12	170	82	10	-161	-1048	-251	
34	-112	106	6	163	74	13	-178	-1077	-240	
15	-107	123	2	156	66	10	-197	-1102	-242	
15	-95	114	2	157	63	10	-215	-1133	-237	
22	-80	162	6	153	51	14	-219	-1148	-234	
32	-82	137	8	145	53	15	-230	-1155	-234	
36	-76	128	6	146	48	11	-238	-1169	-215	
30	-77	153	9	146	46	9	-243	-1187	-221	
36	-73	151	8	143	50	5	-243	-1185	-242	
40	-58	158	14	144	41	4	-241	-1180	-259	
47	-64	141	13	147	38	3	-247	-1192	-247	
50	-57	136	12	147	40	-1	-246	-1186	-237	
48	-49	136	14	147	38	-2	-252	-1175	-247	
46	-52	128	6	146	45	-2	-245	-1172	-267	
45	-45	123	-2	151	51	-6	-258	-1173	-265	
47	-43	134	2	151	50	-6	-268	-1171	-241	
57	-41	125	8	155	59	-3	-262	-1158	-200	
50	-46	124	19	146	63	4	-272	-1154	-195	
50	-43	120	22	146	61	11	-270	-1133	-211	
53	-40	125	15	142	68	3	-276	-1128	-218	
43	-40	129	5	143	77	-15	-293	-1106	-166	
30	-42	130	1	137	78	-20	-303	-1086	-151	
19	-34	123	-4	133	74	-12	-297	-1069	-182	
12	-24	114	3	125	76	-6	-294	-1040	-212	
27	-27	98	8	127	67	-4	-305	-1019	-162	
20	-23	86	9	125	72	4	-313	-1004	-120	
7	-19	94	3	129	74	1	-314	-976	-183	
6	-8	87	5	135	82	-8	-307	-959	-231	
11	-6	75	2	131	85	-11	-299	-924	-180	
10	2	64	12	130	90	-4	-306	-920	-153	
37	3	60	16	128	79	-6	-317	-882	-190	
13	7	48	19	125	75	-4	-302	-842	-200	
27	12	41	16	124	77	-5	-294	-819	-158	
15	17	38	9	131	73	-6	-290	-806	-148	
2	20	40	3	125	75	-2	-299	-761	-122	
-4	20	31	5	123	70	1	-286	-726	-140	
11	24	27	8	111	66	2	-275	-723	-151	
17	28	28	11	106	57	4	-282	-690	-146	
21	33	22	18	95	55	4	-275	-665	-136	
21	40	14	11	95	65	1	-269	-626	-142	
30	44	11	9	96	60	-1	-276	-601	-163	
27	47	9	3	90	67	1	-281	-593	-163	
27	44	2	3	74	69	4	-276	-558	-158	
34	50	-3	5	71	68	11	-271	-521	-188	
37	59	-13	8	74	69	10	-268	-492	-178	
37	55	-20	5	73	69	6	-259	-459	-123	
40	56	-24	2	63	79	-2	-252	-419	-130	
33	53	-29	2	60	78	-1	-243	-368	-131	
36	54	-36	3	68	83	-5	-226	-346	-114	
40	50	-48	5	63	82	-3	-220	-296	-140	
43	47	-51	2	53	79	1	-206	-266	-127	
60	48	-51	-1	51	85	3	-203	-238	-148	
53	38	-50	-4	58	81	-1	-205	-186	-156	
40	29	-49	-4	57	74	2	-194	-163	-92	
43	27	-50	-4	47	70	1	-192	-137	-129	
57	18	-59	11	38	70	4	-190	-125	-173	
75	14	-63	26	26	66	6	-178	-107	-115	
51	15	-80	16	29	45	12	-178	-89	-82	
41	21	-66	6	13	45	3	-175	-80	-73	
48	25	-78	-5	11	54	-2	-156	-86	-94	
83	24	-85	-8	7	62	-5	-153	-61	-80	
66	27	-106	-11	8	60	3	-139	-50	-95	
53	42	-109	-1	-9	49	6	-128	-22	-95	
50	39	-121	16	-2	63	4	-123	3	-90	
52	44	-136	18	-8	64	-8	-100	22	-67	
69	42	-145	15	-1	78	-16	-87	79	-100	
88	48	-155	8	-16	101	-21	-70	112	-93	
96	46	-161	6	-6	111	-21	-80	168	-76	
98	40	-174	1	-20	101	-17	-70	210	-53	
113	38	-184	3	-30	90	-6	-80	250	-51	
103	37	-191	5	-51	96	-4	-64	293	-53	
82	37	-189	0	-50	84	-4	-66	311	-48	
82	30	-178	-4	-60	93	-8	-37	337	-47	
111	25	-190	-7	-72	102	-13	-36	361	-45	
111	23	-204	-7	-79	99	-7	-28	370	-44	
87	23	-208	0	-83	101	0	-19	397	-80	
81	22	-218	6	-93	105	12	-18	407	-119	
79	25	-233	6	-92	105	16	-14	431	-166	
70	31	-235	5	-83	99	9	-9	441	-192	
57	21	-250	2	-90	91	-3	4	458	-157	
64	10	-260	-2	-80	85	-2	7	454	-105	
62	-3	-276	0	-76	78	-2	23	452	-46	
63	-22	-284	11	-73	53	-2	30	449	-57	
59	-46	-300	9	-85	49	-5	35	453	-82	
54	-66	-313	2	-85	39	-10	37	437	-87	
54	-93	-322	-1	-85	25	-12	36	446	-117	
55	-116	-329	-5	-79	17	-13	30	449	-120	
38	-136	-344	-4	-86	5	-11	24	457	-106	
27	-167	-338	0	-86	1	-6	20	466	-103	
18	-190	-340	9	-93	-5	-5	17	476	-108	
10	-219	-346	11	-90	-9	2	9	428	-118	
-20	-252	-349	2	-77	-5	1	11	427	-113	
-47	-289	-361	-5	-67	4	2	18	428	-134	
-56	-324	-392	-5	-61	5	6	25	425	-90	
-55	-349	-405	-4	-61	-2	8	33	416	-106	
-74	-379	-429	-4	-63	0	12	33	416	-95	
-85	-409	-442	-1	-66	0	8	38	412	-78	
-86	-426	-456	-5	-63	0	2	38	411	-72	
-86	-443	-460	-5	-69	-13	-7	36	416	-94	
-86	-457	-456	-7	-67	-22	-16	43	397	-106	
-84	-472	-458	-1	-70	-29	-7	44	396	-72	
-96	-473	-468	-2	-69	-42	-6	36	389	-33	
-104	-495	-469	3	-59	-52	1	36	373	-94	
-103	-517	-479	-1	-47	-49	4	42	374	-136	
-114	-526	-486	2	-38	-48	1	44	353	-111	
-139	-560	-495	-1	-28	-45	-6	44	346	-35	
-146	-580	-495	3	-18	-48	-8	48	324	-28	
-164	-602	-495	9	-12	-44	-5	56	315	-76	
-168	-616	-497	15	-11	-38	-3	61	308	-137	
-187	-635	-491	14	-4	-35	-4	57	298	-75	
-191	-643	-488	6	3	-33	-2	54	280	-14	
-197	-658	-487	3	6	-31	-2	63	265	-44	
-201	-677	-489	1	5	-32	-2	78	252	-118	
-199	-692	-496	-5	0	-32	-2	84	233	-99	
-181	-696	-501	-7	-7	-30	-2	76	210	-23	
-182	-712	-499	-2	-4	-35	-3	76	190	-3	
-199	-725	-500	-2	-1	-38	-4	86	172	-54	
-201	-739	-508	1	3	-39	-8	89	163	-109	
-204	-744	-492	5	8	-33	-2	90	139	-62	
-218	-752	-492	8	15	-32	3	85	114	14	
-233	-779	-467	9	18	-25	3	84	96	17	
-186	-736	-403	9	29	-13	4	83	76	-46	
-215	-820	-473	8	54	-4	8	103	74	-85	
-242	-847	-477	8	69	3	10	108	56	-58	
-239	-852	-461	15	76	8	9	113	57	-11	
-252	-898	-436	16	92	10	7	106	48	2	
-262	-908	-430	18	100	10	5	107	40	-46	
-237	-914	-421	19	97	9	4	114	24	-73	
-184	-932	-405	19	113	3	-3	150	16	-62	
-195	-928	-391	16	114	-3	-7	157	5	-24	
-258	-940	-370	12	106	-10	-7	161	-11	-11	
-271	-948	-358	9	123	-15	-7	155	-41	-18	
-196	-966	-337	8	123	-17	-9	165	-61	-72	
-169	-849	-292	9	116	-9	-6	197	-57	-74	
-287	-1052	-395	11	131	-10	-6	163	-72	-40	
-289	-1038	-346	9	144	-1	-1	180	-110	-4	
-215	-985	-326	9	140	6	-3	181	-121	-40	
-209	-959	-334	6	158	14	3	187	-120	-83	
-256	-965	-322	12	169	30	5	180	-127	-63	
-272	-986	-321	12	172	35	8	183	-133	-60	
-240	-991	-326	13	189	46	10	181	-136	-38	
-243	-708	-294	12	181	48	8	191	-124	14	
-267	-1042	-339	15	184	46	4	170	-125	32	
-273	-1066	-303	11	191	46	4	167	-140	-49	
-240	-1074	-300	11	183	47	-1	166	-133	-119	
-219	-1040	-289	12	183	39	-2	165	-124	-93	
-233	-1000	-287	12	184	29	-3	167	-133	-41	
-250	-983	-305	12	178	32	1	159	-128	-23	
-246	-973	-275	11	173	20	0	166	-117	-33	
-246	-956	-266	12	177	13	-1	165	-115	-40	
-247	-930	-278	5	183	13	-2	158	-119	-47	
-228	-892	-273	11	180	16	-6	154	-119	-50	
-241	-860	-278	11	170	15	-9	148	-114	-63	
-244	-850	-288	15	165	17	2	150	-102	-69	
-245	-823	-301	22	169	19	9	144	-95	-67	
-245	-773	-305	16	168	20	4	149	-105	-53	
-223	-778	-301	11	168	29	5	142	-103	-25	
-210	-749	-300	11	164	32	2	137	-92	-12	
-208	-731	-320	8	154	33	6	125	-85	-28	
-249	-693	-317	8	145	29	3	129	-78	-69	
-252	-663	-323	9	134	23	14	125	-73	-94	
-197	-655	-342	12	128	16	13	124	-64	-94	
-186	-636	-344	5	123	4	6	128	-56	-68	
-241	-625	-345	0	121	3	-2	123	-40	-60	
-246	-625	-338	0	120	-2	-2	112	-19	-55	
-229	-619	-318	3	116	-7	1	105	-13	-56	
-193	-608	-319	9	110	-12	6	95	-10	-66	
-165	-613	-314	9	104	-16	4	73	1	-71	
-193	-599	-326	9	94	-23	1	74	17	-150	
